p,Paper,Min Time,Time opt
500,5568156,10084099,2355761.442534141
500,5897184,10628117,2517395.5634700893
500,7315552,10178671,3198806.8055805583
500,8271915,11919764,3639619.6861033007
500,5989181,10695379,2566983.412635145
500,7511780,9635812,3295562.1292010364
500,7397695,10926085,3204902.5519740735
500,6922810,11828917,2973981.1780417482
500,6544653,10756084,2809398.3487157826
500,7172314,12034824,3139186.40113533
1000,5310631,9070662,2301179.23979899
1000,5612004,9638255,2458195.3213300533
1000,7125101,9209956,3144603.794979286
1000,8040434,10886849,3571528.553377603
1000,5711463,9711166,2516570.626866186
1000,7302149,8658364,3241078.6940157055
1000,7116958,9901970,3138206.44847338
1000,6638496,10815140,2917190.6154487603
1000,6261267,9783204,2749789.4131316654
1000,6882575,11038215,3090051.573749625
1500,5234808,8732862,2282985.1722206073
1500,5556238,9308307,2438794.3242341354
1500,7083193,8887051,3126536.1247788626
1500,7962215,10542539,3549863.429435884
1500,5652815,9383096,2499766.3649432
1500,7280143,8332544,3222917.548953929
1500,7065444,9560579,3115974.4139731484
1500,6525968,10477204,2898599.4703043927
1500,6202833,9458910,2730150.1716028093
1500,6838406,10706024,3073673.2979543903
2000,5203961,8563947,2273888.138431414
2000,5530907,9143332,2429093.8256861763
2000,7012946,8725595,3117502.2896786504
2000,7948148,10370380,3539030.867465025
2000,5613483,9219049,2491430.1069777324
2000,7261059,8169632,3213836.9764230396
2000,7046407,9389893,3104858.3967230325
2000,6504440,10308240,2889303.897732209
2000,6189176,9296767,2720773.714163582
2000,6798625,10539925,3065484.160056772
2500,5183904,8462605,2268429.9181578984
2500,5510711,9044349,2423273.5265574018
2500,7005469,8628717,3112081.9886185243
2500,7940818,10267092,3532531.3302825093
2500,5604543,9120636,2486660.2688415456
2500,7249842,8071887,3208388.6329045068
2500,7038223,9287475,3098188.786372964
2500,6493328,10206862,2883726.554188899
2500,6159481,9199476,2715147.8397000446
2500,6792407,10440266,3060570.677318202
3000,5108967,8395047,2264791.1046422226
3000,5504368,8978366,2419393.3271382186
3000,7000178,8564156,3108468.4545784392
3000,7916770,10198227,3528198.3054941655
3000,5595539,9055024,2483523.8542899997
3000,7238562,8006727,3204756.403892152
3000,7022615,9219199,3093742.379472918
3000,6488608,10139285,2880008.3251600256
3000,6155384,9134605,2711397.2567243534
3000,6788291,10373828,3057295.022159155
3500,5095221,8346785,2262191.9521310246
3500,5501623,8931224,2416621.7561245156
3500,6996661,8518017,3105887.3588355216
3500,7913375,10149044,3525103.2877882067
3500,5589737,9008144,2481283.558181753
3500,7235628,7960188,3202161.954597612
3500,7005298,9170426,3090566.374544313
3500,6487501,10090996,2877352.447282259
3500,6149503,9088275,2708718.2688845736
3500,6785386,10326354,3054955.2684741216
4000,5093060,8310584,2260242.5877476265
4000,5495441,8895859,2414543.077864238
4000,6994656,8483420,3103951.5370283336
4000,7910509,10112142,3522782.0245087366
4000,5590946,8973004,2479603.3361005676
4000,7229084,7925258,3200216.117626707
4000,7001453,9133851,3088184.3708478594
4000,6485430,10054799,2875360.5388739337
4000,6146841,9053534,2706709.0280047394
4000,6785383,10290769,3053200.4532103464
4500,5089146,8282446,2258726.415449428
4500,5494243,8868368,2412926.3281062455
4500,6991573,8456512,3102445.897844965
4500,7908156,10083456,3520976.597513593
4500,5583805,8945670,2478296.4967040913
4500,7227377,7898126,3198702.6888715588
4500,6994355,9105408,3086331.7013061736
4500,6483588,10026626,2873811.2767785694
4500,6143955,9026499,2705146.2850982016
4500,6783893,10263089,3051835.5968940766
5000,5087709,8259936,2257513.4776108684
5000,5492598,8846382,2411632.928299851
5000,6990372,8434984,3101241.38649827
5000,7906424,10060515,3519532.2559174774
5000,5583057,8923798,2477251.025186909
5000,7225952,7876393,3197491.9458674407
5000,6992740,9082652,3084849.5656728246
5000,6482305,10004097,2872571.867102278
5000,6142445,9004892,2703896.0907729715
5000,6780704,10240941,3050743.7118410612